Day,Crop_Biomass (kg/ha),Weed_Biomass (kg/ha),Pest_Density (ind/m²),Bat_Population (ind/km²),Soil_Organic_Matter (%)
185,4011.032639574765,-2.4219462652955515e-12,34.97188065188577,61.211435374693586,2.2779315541477847
186,4108.3189635301005,-1.2225224579199356e-12,32.853106602674956,61.038451473143375,2.2776814756144965
187,4207.651100838033,-6.90449729678084e-13,30.998679240447366,60.866956853527505,2.2774332312512424
188,4308.901208695167,-3.83450401518537e-13,29.407137905809233,60.69787991707503,2.2771885770238676
189,4411.929401198186,-1.6408960851062523e-13,28.07425335780276,60.532090572492265,2.276949175431513
190,4516.584730120849,-8.857907690927726e-14,26.994145944616992,60.37037704174872,2.2767165500485915
191,4622.70634916588,-7.572449899006781e-14,26.160303579072394,60.21343252450758,2.2764920572530123
192,4730.123745395894,-4.0249297927348586e-14,25.56639351885301,60.061840580453705,2.2762768559078608
193,4838.656585209349,-8.982186146866855e-15,25.206885093664344,59.91606411984258,2.2760718837966403
194,4948.114608897133,-5.882625193047854e-15,25.077519496732165,59.776441277074504,2.2758778466637852
195,5058.2973037596375,-7.632617660352593e-15,25.17557843226695,59.64318552970283,2.2756952155353734
196,5168.770592888669,-1.8696188634923188e-15,25.499955454471692,59.51638967255948,2.2755242317539897
197,5278.862975962083,1.441575267818615e-15,26.05104363153406,59.396033448109364,2.275364919398198
198,5388.208734811864,-1.6205690711031955e-16,26.830586333342076,59.28198238775728,2.2752170847940585
199,5496.561513407685,-1.5144169648957674e-15,27.84086721044319,59.17402716580677,2.2750803811365614
200,5603.648023563938,-9.887045290845646e-16,29.084282880904507,59.07188449107492,2.274954316453754
201,5709.208928129052,-5.609489459573235e-17,30.562499938954314,58.975242862327114,2.2748383371517
202,5812.928980188187,-9.180659195581888e-17,32.27607767312961,58.88368391444257,2.2747316883631306
203,5914.511283359003,-3.923600516020521e-16,34.222967344409916,58.79678353404202,2.2746335955123946
204,6013.667592243193,-1.5653858751528757e-16,36.397683332896676,58.71411136994163,2.274543266185295
205,6110.3427767357425,1.786867887380407e-18,38.82954922353125,58.635865673598985,2.2744611544719295
206,6203.516987667163,8.467620676068958e-19,42.30835140262274,58.57445151544205,2.2744113152875483
207,6292.230497422455,4.1789277070823247e-19,46.009886494397335,58.515448646079676,2.2743658276187237
208,6377.25367630693,3.9408118571103345e-19,49.74607177987013,58.45657004247699,2.274320340757041
209,6458.0094706771315,3.6641920917803558e-19,53.48516400427524,58.39782364655935,2.2742748548050873
210,6534.416146749069,1.0069308127112574e-19,57.18561670644239,58.33920114044337,2.274229369762843
211,6606.438020361955,-4.873422249988467e-20,60.80757293687947,58.28069498936469,2.2741838856302907
212,6674.084062142181,3.369494973167959e-20,64.31453428299658,58.222298396448124,2.274138402407412
213,6737.404729412064,7.367306440482481e-20,67.67473281369773,58.16400525282262,2.2740929200941884
214,6796.487375339965,-1.2271978591641944e-20,70.8621056479509,58.10581008323046,2.2740474386906024
215,6851.449798615466,-4.4435251032169013e-20,73.8566227280525,58.047707971495434,2.274001958196635
216,6902.436388635532,1.0771169255189822e-20,76.64489045381747,57.98969454785022,2.2739564786122686
217,6949.610606219856,1.2268956546500089e-20,79.21970242260392,57.931765923917,2.2739109999374842
218,6993.147018628352,-2.955783927014807e-20,81.57906889618593,57.87391860827577,2.273865522172265
219,7033.2273455255345,3.9110985287948865e-21,83.72574403774058,57.81614948192445,2.2738200453165915
220,7070.035478386912,4.034300073056683e-20,85.6663514275364,57.75845575574652,2.273774569370446
221,7103.753201974555,-1.6809013063033674e-20,87.41046903439306,57.700834930348535,2.2737290943338104
222,7134.556983782106,-3.510512905942494e-20,88.96978952057162,57.64328476090839,2.273683620206666
223,7162.615538396474,3.7626215314950644e-20,90.35736468532598,57.58580322607784,2.2736381469889957
224,7188.088126084481,2.419840287907358e-20,91.58696071016524,57.52838850042837,2.273592674680781
225,7211.123325042032,-5.4094156776793734e-20,92.67252723908328,57.47103893218902,2.2735472032820025
226,7231.858770616393,-1.5022792249110333e-20,93.62779788030352,57.4137530184127,2.2735017327926434
227,7250.421145166063,6.550430647709178e-20,94.46599271384154,57.35652938488236,2.2734562632126853
228,7266.926059727127,3.2371421443015405e-20,95.19960295128801,57.29936677404462,2.273410794542109
229,7281.478491763856,-3.5507620777072497e-20,95.840258782948,57.242264030729224,2.2733653267808975
230,7285.580034372802,-1.5520657755318165e-20,96.13479329991479,57.18336941670255,2.273316178070902
231,7267.142257396249,3.2322954681083616e-20,95.69871016183404,57.119683433600294,2.2732573806585727
232,7238.592333081377,7.981169842653178e-21,94.84831648357864,57.05266393718959,2.2731918040162507
233,7211.404461443917,-1.0326664849743092e-20,93.9047757579417,56.98416088959363,2.2731231122856723
234,7184.750011432542,6.798087210499085e-21,92.81746140265452,56.91364968421411,2.2730502306694182
235,7158.6527666259435,4.882479765583848e-21,91.60823133789955,56.841269545273235,2.2729734500218286
236,7133.227764178679,-5.072296884216917e-21,90.26920145763624,56.76675939635998,2.2728922225829096
237,7108.559088516455,-6.784525872463547e-21,88.80439758772165,56.68999237717518,2.272806276867642
238,7084.724755445759,-1.8732330774196865e-21,87.22140426559855,56.610869006932006,2.272715394302364
239,7061.793790673015,1.7537319341936494e-21,85.5314404695121,56.52932343398867,2.2726194220652944
240,7039.822607204572,1.4087218892606929e-21,83.74886276614598,56.44532876741754,2.2725182848153396
241,7018.852934229515,-1.9041019040501475e-22,81.8907314161206,56.35890065796369,2.272411992751035
242,6998.91925234715,-2.899680868948573e-24,79.98023893361743,56.27010277061567,2.272300648108196
243,6980.027880226105,8.0143975474537945e-22,78.04022910215285,56.17905153382308,2.272184463285572
244,6962.16802259975,3.4288892058313286e-22,76.0958860063936,56.08591393099317,2.2720637530916106
245,6945.309055801303,-4.0268794543951504e-22,74.17343831119076,55.99090680051156,2.2719389349980537
246,6929.399892103941,-1.452405223736473e-22,72.29932632549672,55.89429374700279,2.2718105238369146
247,6914.369602637284,3.2732294637889663e-22,70.49950535169216,55.796380188513105,2.271679122684251
248,6900.128359182033,1.0153509743093366e-22,68.79878547130956,55.69750668403544,2.271545410152311
249,6886.568824391742,-2.3355640739645914e-22,67.22027179903567,55.59804077855085,2.2714101245152087
250,6873.567901142334,-6.129780855877309e-23,65.78492454328791,55.49836769098675,2.271274045278422
251,6860.988739966931,1.6748201447275658e-22,64.51124411481521,55.398880239206974,2.2711379729552195
252,6848.682913516067,3.506426661065273e-23,63.415074922412145,55.29996844118419,2.2710027079219066
253,6836.492677702573,-1.1995040446638426e-22,62.509510912252345,55.20200924966425,2.270869029280066
254,6824.25325659741,-1.9120921246363698e-23,61.80487864606534,55.10535686768748,2.2707376746534
255,6811.79510890009,8.499456858543785e-23,61.30877022347819,55.01033405532214,2.270609321789372
256,6798.946149611952,7.352788805167544e-24,61.02613143092324,54.91722535093206,2.270484573865076
257,6785.533873670482,-5.627280773646632e-23,60.95933168529993,54.82627171500989,2.2703639476087476
258,6771.387468485401,4.9885328731140097e-23,61.10790712810474,54.737661582631695,2.270247854353381
259,6756.340326235283,7.887118463744563e-23,61.46900640336091,54.65153550461866,2.270136608037292
260,6740.231893889038,-5.335280298206459e-23,62.037175526642166,54.56798313555546,2.270030418366471
261,6722.909802528505,-3.339049122709651e-23,62.80431550882421,54.487044551809696,2.2699293927049444
262,6704.23213323485,8.966617678559007e-23,63.759680368812326,54.40871349658227,2.269833542013918
263,6684.069550016085,9.848657886944257e-25,64.88988081917556,54.33294168613781,2.269742789133805
264,6662.307393372401,-9.474293792112881e-23,66.17895034542352,54.25964410739846,2.2696569792561823
265,6638.847635403436,4.4957036421983577e-23,67.60849839250123,54.1887049914797,2.269575891936181
266,6613.610602597507,8.049196279109939e-23,69.15797218562757,54.1199841465687,2.2694992539841876
267,6586.536366087296,-8.663157194604919e-23,70.80503893762143,54.053323350448025,2.2694267526036853
268,6557.585697527337,-4.4192701301883946e-23,72.52608653083442,53.98855253499907,2.2693580482035034
269,6526.740503010455,1.1309477882403614e-22,74.29682578734814,53.925495538315666,2.269292786399727
270,0.0,-7.849038699682905e-24,76.15443581265804,53.86446445693808,2.2692316406164634
271,0.0,-1.144641625585351e-22,78.36351483576897,53.80761690849126,2.2691791770124756
272,0.0,6.558608257340498e-23,80.9097600791392,53.75506740419287,2.2691356612176663
273,0.0,8.976094968862219e-23,83.08581119878781,53.70142891104406,2.2690897531946788
274,0.0,-1.1391373367354028e-22,85.08850352570676,53.64808753021032,2.269044371857073
275,0.0,-4.4747995491059674e-23,86.89369812644445,53.59479170817168,2.2689989914242914
276,0.0,1.6491129012990935e-22,88.50890877009155,53.541540694270395,2.2689536118982594
277,0.0,9.828633284141869e-23,89.94820327793497,53.48833370709948,2.2689082332798094
278,0.0,-6.336472609275085e-23,91.22513415166742,53.43517010649869,2.2688628555689223
279,0.0,-3.0794947236678026e-23,92.35365736720571,53.38204936249652,2.2688174787655804
280,0.0,5.930236811721592e-23,93.3476424931508,53.32897104230769,2.268772102869766
281,0.0,2.3122040395582887e-23,94.22051259123242,53.27593479842272,2.2687267278814596
282,0.0,-3.805844355975242e-23,94.98501312963467,53.22294035770787,2.2686813538006447
283,0.0,-1.14985309416844e-23,95.65305858900597,53.16998751209158,2.2686359806273018
